018b332e-39e8-4ffc-8aec-fd5f32d29aa9,FAILED,"9/17/2024, 11:40:52 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,d14ad138-bccd-485e-b793-742cdadb446a,0.5,USDC_AMOY_POLYGON_TEST_7WWV
cc94d5ef-2a74-4094-a410-3692f9d1fbb7,FAILED,"9/17/2024, 11:40:50 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,7ae0dcba-4cb2-4c78-8e4e-906892897ef4,0.5,USDC_AMOY_POLYGON_TEST_7WWV
19e29357-c064-4b10-bcf2-3c8bc16468cf,FAILED,"9/17/2024, 11:40:48 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,28f31ae9-5031-4b41-8abf-75c2b0b9c90f,0.5,USDC_AMOY_POLYGON_TEST_7WWV
654b0e3a-781e-4577-9975-20c7cbbe297a,FAILED,"9/17/2024, 11:40:44 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,0b81e289-fd07-442a-983f-900e4d23993c,0.5,USDC_AMOY_POLYGON_TEST_7WWV
c90e1aea-4a9d-4442-ad2d-939a82c50ed9,FAILED,"9/17/2024, 11:40:44 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,902a89be-35f2-4b65-8254-fb4c459c569e,0.5,USDC_AMOY_POLYGON_TEST_7WWV
10923233-1d82-4e9e-af70-f371d800d340,FAILED,"9/17/2024, 11:40:42 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,5bf6eabf-8747-4228-860d-745188b06a9c,0.5,USDC_AMOY_POLYGON_TEST_7WWV
5ab1da9e-0770-4bd4-80e4-a549b838236e,FAILED,"9/17/2024, 11:40:40 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,d70f4503-3000-4a25-ab6c-deb2871178a9,0.5,USDC_AMOY_POLYGON_TEST_7WWV
ee144d58-3d17-4438-b472-1fc8de9d43d9,FAILED,"9/17/2024, 11:40:38 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,9ca3367b-960d-4482-a390-bcb72cc24780,0.5,USDC_AMOY_POLYGON_TEST_7WWV
265f0018-30b9-4048-8406-33b58b4fee34,FAILED,"9/17/2024, 11:40:35 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,1da54d7b-20d2-4fd9-bbcb-92f2ad39d9e5,0.5,USDC_AMOY_POLYGON_TEST_7WWV
45c39009-eccd-4c65-8d7e-bc1e5be5bc56,FAILED,"9/17/2024, 11:40:34 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,26692d5e-07ea-4016-b486-2a531ae8ed42,0.5,USDC_AMOY_POLYGON_TEST_7WWV
3c9a7ba2-514e-4c7e-832a-3d3bbfbe141b,FAILED,"9/17/2024, 11:40:33 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,a86c25fd-d8c9-4895-80e7-05a3f0216bdc,0.5,USDC_AMOY_POLYGON_TEST_7WWV
300b2241-2357-4d9a-94aa-a40f589a652a,FAILED,"9/17/2024, 11:40:32 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,17fed4ed-9c7b-42f3-a8d6-ce3a219f3759,0.5,USDC_AMOY_POLYGON_TEST_7WWV
e425f1c2-edfb-4481-8ddd-19bf3215c4a9,FAILED,"9/17/2024, 11:40:31 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,da12de92-2638-4a68-9be2-a9e5f3b35f66,0.5,USDC_AMOY_POLYGON_TEST_7WWV
2ca4f45f-ae51-4e8c-863b-11792557e56e,FAILED,"9/17/2024, 11:40:28 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,b72062bd-3de9-4534-bfad-287e8e8ca5e9,0.5,USDC_AMOY_POLYGON_TEST_7WWV
04643997-171a-4248-978c-c33b7ef316ea,FAILED,"9/17/2024, 11:40:25 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,caac4ce4-6170-4abd-9d75-739e92cfc91b,0.5,USDC_AMOY_POLYGON_TEST_7WWV
5be82d12-7a71-4353-95b0-c07513ca18f9,FAILED,"9/17/2024, 11:40:24 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,297fc6ef-bda4-4eed-b8c2-2c1f413c8f00,0.5,USDC_AMOY_POLYGON_TEST_7WWV
edda527e-0a57-4e16-9812-6cbe8aa8b8f5,FAILED,"9/17/2024, 11:40:23 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,138bfda7-c429-4bc6-b0d0-272a7ed4533e,0.5,USDC_AMOY_POLYGON_TEST_7WWV
e72da37a-926d-4b4c-86f7-be63a6c46039,FAILED,"9/17/2024, 11:40:20 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,a90613a2-acbc-4311-a8ac-df302a478e5e,0.5,USDC_AMOY_POLYGON_TEST_7WWV
482cedbb-2937-482f-9933-e091805a7450,FAILED,"9/17/2024, 11:40:19 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,4326965a-d4d3-4796-89f2-82aa51698476,0.5,USDC_AMOY_POLYGON_TEST_7WWV
8b739e77-ee6e-4760-9aa5-176c8b7a9352,FAILED,"9/17/2024, 11:40:18 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,a546b58b-6b90-4334-809d-9004cf93283a,0.5,USDC_AMOY_POLYGON_TEST_7WWV
756af181-caf6-42d1-96c8-fe364fa8cf48,FAILED,"9/17/2024, 11:40:16 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,c2db77fa-f016-4ec4-8b0c-5805731cff41,0.5,USDC_AMOY_POLYGON_TEST_7WWV
a1af26f3-700e-445a-972d-928c98d46b23,FAILED,"9/17/2024, 11:40:15 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,827ac7c5-bcb3-451e-9a56-498a55de2ab9,0.5,USDC_AMOY_POLYGON_TEST_7WWV
2a16a3a0-3e86-46dc-90e7-8e8350a57475,FAILED,"9/17/2024, 11:40:14 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,94044402-34cc-42df-8d07-9e14d8f591d4,0.5,USDC_AMOY_POLYGON_TEST_7WWV
13001efc-1cbd-41bd-b13d-89b860acf227,FAILED,"9/17/2024, 11:40:12 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,29a434d6-abc8-4acd-916e-6ec811535898,0.5,USDC_AMOY_POLYGON_TEST_7WWV
65501709-d717-40bd-92dd-00e4293ed4d9,FAILED,"9/17/2024, 11:40:11 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,304eefef-c0d1-4599-b86d-7e70f27089f5,0.5,USDC_AMOY_POLYGON_TEST_7WWV
244a1521-3b6c-4e9e-b72a-7830190329f0,FAILED,"9/17/2024, 11:40:11 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,1de994d1-f3c0-4a04-94d8-349960efe892,0.5,USDC_AMOY_POLYGON_TEST_7WWV
287cb14c-fa91-4958-848f-7d280d41edd0,FAILED,"9/17/2024, 11:40:10 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,5235edf6-3d52-4d5c-9cad-613fc3e4b5c9,0.5,USDC_AMOY_POLYGON_TEST_7WWV
561981ee-f4a8-4adc-ba4a-fb7fb015cb3e,FAILED,"9/17/2024, 11:40:07 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,4fde450c-6e04-4e89-b603-fd16b6c1d76f,0.5,USDC_AMOY_POLYGON_TEST_7WWV
70893674-6c4a-40bb-8f20-7426977249fd,FAILED,"9/17/2024, 11:40:05 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,36b05ff2-fe2d-4639-acf3-39fe9fd1e26a,0.5,USDC_AMOY_POLYGON_TEST_7WWV
fa99f784-0db6-4b42-b022-d27e46fae7b2,FAILED,"9/17/2024, 11:40:03 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,e17ba1fa-84bf-4661-ad48-555db152fe60,0.5,USDC_AMOY_POLYGON_TEST_7WWV
35ef348c-496a-48d4-b1f5-963e24404263,FAILED,"9/17/2024, 11:39:58 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,6ba230a8-484a-4887-82e2-56a403ab0692,0.5,USDC_AMOY_POLYGON_TEST_7WWV
2ad4f8ed-d2bf-428b-b10a-533a17d9636e,FAILED,"9/17/2024, 11:39:58 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,b657db4c-a665-4d5e-a014-b73f12a9fffa,0.5,USDC_AMOY_POLYGON_TEST_7WWV
12be3cfe-20e1-4404-b1d2-c2c0ff4bfb03,FAILED,"9/17/2024, 11:39:57 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,4e223faf-8c52-48d7-b23c-68970d80857e,0.5,USDC_AMOY_POLYGON_TEST_7WWV
56a2da70-9cd2-4cc0-a830-a29ad5abb2b9,FAILED,"9/17/2024, 11:39:55 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,0838c126-14df-476b-9d5e-fa102fb97bf1,0.5,USDC_AMOY_POLYGON_TEST_7WWV
dfae295e-ba87-4d17-b734-c88cd9a8f5d5,FAILED,"9/17/2024, 11:39:54 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,17f94965-3711-446f-a540-72b1981e55ad,0.5,USDC_AMOY_POLYGON_TEST_7WWV
6bbd135a-53fa-4bbc-a5c6-d1f0e24a4905,FAILED,"9/17/2024, 11:39:53 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,3e4739e1-37f2-4304-9a10-375af270598b,0.5,USDC_AMOY_POLYGON_TEST_7WWV
a87ca1ba-7cb8-457d-a450-0f312e475113,FAILED,"9/17/2024, 11:39:51 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,a965b6f6-9075-41a2-b644-6a401c93d3a7,0.5,USDC_AMOY_POLYGON_TEST_7WWV
beea4acc-6e06-4d60-8f16-9c928d18f36c,FAILED,"9/17/2024, 11:39:46 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,43f68b52-d6cb-4bdc-8044-97198e0a6ea9,0.5,USDC_AMOY_POLYGON_TEST_7WWV
6b00a42d-7153-4976-968d-0faff1898271,FAILED,"9/17/2024, 11:39:45 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,d38a7713-df17-4a12-ad51-2d83b153bf1b,0.5,USDC_AMOY_POLYGON_TEST_7WWV
90b04513-9e8a-4de6-a14f-dc485ee38569,FAILED,"9/17/2024, 11:39:43 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,294078a3-e151-4f26-86f5-1aa5cfb2b386,0.5,USDC_AMOY_POLYGON_TEST_7WWV
2d0a363f-cccb-4835-9845-cb44b8aeade0,FAILED,"9/17/2024, 11:39:42 AM",VAULT_ACCOUNT,0,EXTERNAL_WALLET,fe669426-fd8f-4cbd-ab3a-be148a057707,0.5,USDC_AMOY_POLYGON_TEST_7WWV
